TXNAME	GENEID
KQK90095	SETIT_039252mg
KQK90096	SETIT_039448mg
KQK90098	SETIT_036804mg
KQK90099	SETIT_040696mg
KQK90100	SETIT_040696mg
KQK90102	SETIT_036008mg
KQK90104	SETIT_037353mg
KQK90107	SETIT_035330mg
ENSRNA049910703-T1	ENSRNA049910703
KQK90110	SETIT_040301mg
KQK90112	SETIT_040093mg
KQK90116	SETIT_038817mg
KQK90117	SETIT_037175mg
KQK90118	SETIT_035120mg
KQK90120	SETIT_040326mg
KQK90121	SETIT_037029mg
KQK90127	SETIT_040182mg
KQK90128	SETIT_038674mg
KQK90134	SETIT_039995mg
KQK90137	SETIT_036259mg
KQK90140	SETIT_034411mg
KQK90141	SETIT_034274mg
KQK90142	SETIT_035094mg
KQK90145	SETIT_039934mg
KQK90147	SETIT_036838mg
KQK90148	SETIT_039669mg
KQK90152	SETIT_036635mg
KQK90154	SETIT_039701mg
KQK90155	SETIT_037757mg
KQK90156	SETIT_037596mg
KQK90157	SETIT_037911mg
KQK90158	SETIT_038067mg
KQK90159	SETIT_038299mg
KQK90162	SETIT_038663mg
KQK90163	SETIT_037597mg
KQK90164	SETIT_037597mg
KQK90165	SETIT_037597mg
KQK90167	SETIT_039687mg
ENSRNA050012080-T1	ENSRNA050012080
KQK90170	SETIT_038528mg
KQK90171	SETIT_039667mg
KQK90178	SETIT_037155mg
KQK90181	SETIT_036240mg
KQK90180	SETIT_036240mg
KQK90182	SETIT_038475mg
KQK90183	SETIT_040379mg
KQK90184	SETIT_036518mg
KQK90186	SETIT_034632mg
KQK90187	SETIT_036974mg
KQK90189	SETIT_035749mg
KQK90190	SETIT_040518mg
KQK90191	SETIT_033868mg
KQK90192	SETIT_040220mg
KQK90193	SETIT_039467mg
ENSRNA049910700-T1	ENSRNA049910700
KQK90196	SETIT_037321mg
KQK90197	SETIT_037387mg
KQK90198	SETIT_039717mg
KQK90199	SETIT_037383mg
KQK90200	SETIT_037370mg
KQK90201	SETIT_037288mg
KQK90202	SETIT_037344mg
KQK90203	SETIT_037297mg
KQK90204	SETIT_037328mg
KQK90205	SETIT_037265mg
KQK90206	SETIT_037285mg
KQK90207	SETIT_037285mg
KQK90208	SETIT_037296mg
KQK90209	SETIT_038693mg
KQK90210	SETIT_037329mg
KQK90211	SETIT_037271mg
KQK90212	SETIT_037292mg
KQK90213	SETIT_037295mg
KQK90214	SETIT_037315mg
KQK90215	SETIT_040362mg
KQK90216	SETIT_038125mg
KQK90222	SETIT_040002mg
KQK90223	SETIT_039287mg
KQK90224	SETIT_036859mg
KQK90226	SETIT_036183mg
KQK90227	SETIT_037714mg
KQK90230	SETIT_039556mg
KQK90231	SETIT_036450mg
KQK90233	SETIT_036450mg
KQK90232	SETIT_036450mg
KQK90234	SETIT_036450mg
KQK90236	SETIT_034984mg
KQK90238	SETIT_036872mg
KQK90237	SETIT_036872mg
KQK90239	SETIT_036822mg
KQK90241	SETIT_038162mg
KQK90245	SETIT_036561mg
KQK90249	SETIT_039605mg
KQK90253	SETIT_035842mg
KQK90262	SETIT_040458mg
KQK90264	SETIT_037235mg
KQK90267	SETIT_038735mg
KQK90270	SETIT_038886mg
KQK90271	SETIT_035093mg
KQK90272	SETIT_035581mg
KQK90273	SETIT_037936mg
KQK90274	SETIT_037936mg
KQK90275	SETIT_036277mg
KQK90276	SETIT_039326mg
KQK90277	SETIT_040246mg
KQK90278	SETIT_038619mg
KQK90279	SETIT_036349mg
KQK90280	SETIT_036345mg
KQK90281	SETIT_036941mg
KQK90283	SETIT_035099mg
KQK90293	SETIT_034795mg
KQK90294	SETIT_034795mg
KQK90298	SETIT_034185mg
KQK90300	SETIT_039718mg
KQK90301	SETIT_038946mg
KQK90305	SETIT_039300mg
KQK90306	SETIT_039891mg
KQK90307	SETIT_039492mg
KQK90310	SETIT_034653mg
KQK90313	SETIT_036577mg
KQK90322	SETIT_037642mg
KQK90324	SETIT_037470mg
KQK90326	SETIT_039359mg
KQK90328	SETIT_038339mg
KQK90330	SETIT_039864mg
KQK90332	SETIT_036454mg
KQK90338	SETIT_034853mg
KQK90342	SETIT_037083mg
KQK90344	SETIT_035401mg
KQK90345	SETIT_034733mg
KQK90350	SETIT_036348mg
KQK90353	SETIT_040779mg
KQK90355	SETIT_035317mg
KQK90357	SETIT_035332mg
KQK90362	SETIT_039831mg
KQK90363	SETIT_034048mg
KQK90366	SETIT_039341mg
KQK90368	SETIT_040031mg
KQK90369	SETIT_034086mg
KQK90371	SETIT_038083mg
KQK90370	SETIT_038083mg
KQK90373	SETIT_035368mg
KQK90374	SETIT_034427mg
KQK90375	SETIT_038204mg
KQK90376	SETIT_039507mg
KQK90377	SETIT_037928mg
KQK90378	SETIT_040442mg
KQK90381	SETIT_037158mg
KQK90383	SETIT_040563mg
KQK90384	SETIT_034291mg
KQK90385	SETIT_037790mg
KQK90386	SETIT_039348mg
KQK90387	SETIT_035169mg
KQK90389	SETIT_037923mg
KQK90390	SETIT_037923mg
KQK90392	SETIT_034481mg
KQK90393	SETIT_040499mg
KQK90397	SETIT_034247mg
KQK90398	SETIT_037311mg
KQK90399	SETIT_040330mg
KQK90400	SETIT_036253mg
KQK90402	SETIT_037676mg
KQK90405	SETIT_040444mg
KQK90411	SETIT_039652mg
KQK90413	SETIT_039991mg
KQK90415	SETIT_039006mg
KQK90416	SETIT_039223mg
KQK90417	SETIT_037379mg
KQK90418	SETIT_040004mg
ENSRNA049910699-T1	ENSRNA049910699
KQK90420	SETIT_037385mg
KQK90424	SETIT_040720mg
KQK90426	SETIT_037028mg
KQK90431	SETIT_035034mg
KQK90432	SETIT_039390mg
KQK90435	SETIT_038122mg
KQK90437	SETIT_040730mg
KQK90438	SETIT_038983mg
KQK90439	SETIT_037769mg
KQK90440	SETIT_037769mg
KQK90444	SETIT_036728mg
KQK90445	SETIT_036728mg
KQK90446	SETIT_036728mg
KQK90443	SETIT_040584mg
KQK90447	SETIT_034410mg
KQK90453	SETIT_038321mg
KQK90452	SETIT_038321mg
KQK90466	SETIT_037367mg
KQK90467	SETIT_040715mg
KQK90469	SETIT_038203mg
KQK90473	SETIT_038779mg
KQK90475	SETIT_037147mg
KQK90476	SETIT_038877mg
KQK90477	SETIT_034860mg
KQK90478	SETIT_034860mg
KQK90479	SETIT_037818mg
KQK90480	SETIT_034974mg
KQK90481	SETIT_035030mg
KQK90482	SETIT_035030mg
KQK90488	SETIT_0362372mg
KQK90489	SETIT_0362371mg
KQK90492	SETIT_039168mg
KQK90494	SETIT_035346mg
KQK90496	SETIT_036745mg
KQK90503	SETIT_038511mg
KQK90506	SETIT_035704mg
KQK90508	SETIT_039665mg
KQK90509	SETIT_037448mg
KQK90512	SETIT_038496mg
KQK90513	SETIT_040260mg
KQK90514	SETIT_039753mg
KQK90515	SETIT_036168mg
KQK90516	SETIT_040154mg
KQK90519	SETIT_036969mg
KQK90520	SETIT_039632mg
KQK90521	SETIT_040200mg
KQK90522	SETIT_040227mg
KQK90526	SETIT_035326mg
KQK90528	SETIT_034909mg
KQK90529	SETIT_036181mg
KQK90530	SETIT_035077mg
KQK90532	SETIT_035148mg
KQK90533	SETIT_034567mg
KQK90534	SETIT_034567mg
ENSRNA050012082-T1	ENSRNA050012082
KQK90538	SETIT_040644mg
KQK90540	SETIT_038290mg
KQK90542	SETIT_035098mg
KQK90545	SETIT_033835mg
KQK90546	SETIT_033835mg
KQK90547	SETIT_033835mg
KQK90549	SETIT_038288mg
KQK90550	SETIT_035736mg
KQK90554	SETIT_040110mg
KQK90555	SETIT_038898mg
KQK90556	SETIT_038746mg
KQK90557	SETIT_038195mg
KQK90559	SETIT_038612mg
KQK90563	SETIT_039604mg
KQK90564	SETIT_038553mg
KQK90567	SETIT_040423mg
KQK90568	SETIT_037567mg
KQK90570	SETIT_039233mg
KQK90574	SETIT_034266mg
KQK90575	SETIT_039752mg
KQK90578	SETIT_036539mg
KQK90579	SETIT_036539mg
KQK90580	SETIT_036539mg
KQK90581	SETIT_037975mg
KQK90582	SETIT_036888mg
KQK90584	SETIT_034511mg
KQK90585	SETIT_036814mg
KQK90587	SETIT_035017mg
KQK90586	SETIT_040529mg
KQK90589	SETIT_038405mg
KQK90596	SETIT_036428mg
KQK90597	SETIT_034054mg
KQK90603	SETIT_0348582mg
KQK90605	SETIT_0348582mg
KQK90606	SETIT_0348582mg
KQK90607	SETIT_0348582mg
KQK90604	SETIT_0348582mg
KQK90610	SETIT_0348582mg
KQK90608	SETIT_0348582mg
KQK90609	SETIT_0348582mg
KQK90611	SETIT_0348581mg
KQK90612	SETIT_0348581mg
KQK90613	SETIT_0348581mg
KQK90615	SETIT_0348581mg
KQK90616	SETIT_0348581mg
KQK90617	SETIT_0348581mg
KQK90614	SETIT_0348581mg
KQK90618	SETIT_0348581mg
KQK90619	SETIT_037015mg
KQK90620	SETIT_036904mg
KQK90621	SETIT_036960mg
KQK90622	SETIT_037289mg
KQK90623	SETIT_033878mg
KQK90624	SETIT_035366mg
KQK90625	SETIT_034941mg
KQK90626	SETIT_036430mg
KQK90627	SETIT_034808mg
KQK90628	SETIT_034808mg
KQK90630	SETIT_034637mg
KQK90631	SETIT_038174mg
KQK90633	SETIT_037766mg
KQK90632	SETIT_037766mg
KQK90638	SETIT_039255mg
ENSRNA049910697-T1	ENSRNA049910697
KQK90644	SETIT_035575mg
KQK90647	SETIT_037186mg
KQK90648	SETIT_035527mg
KQK90650	SETIT_037617mg
KQK90652	SETIT_034550mg
KQK90653	SETIT_037016mg
KQK90654	SETIT_034750mg
KQK90655	SETIT_037704mg
KQK90656	SETIT_038845mg
KQK90657	SETIT_038120mg
KQK90659	SETIT_039913mg
ENSRNA049910695-T1	ENSRNA049910695
KQK90660	SETIT_035314mg
KQK90663	SETIT_037127mg
KQK90664	SETIT_035433mg
KQK90670	SETIT_035951mg
KQK90671	SETIT_040107mg
KQK90674	SETIT_0368902mg
KQK90675	SETIT_0368901mg
KQK90679	SETIT_038732mg
KQK90680	SETIT_037419mg
ENSRNA049910693-T1	ENSRNA049910693
KQK90686	SETIT_039645mg
KQK90688	SETIT_040394mg
KQK90691	SETIT_040694mg
KQK90694	SETIT_035499mg
KQK90695	SETIT_037413mg
KQK90697	SETIT_035683mg
KQK90698	SETIT_035698mg
KQK90701	SETIT_037914mg
KQK90703	SETIT_038885mg
KQK90704	SETIT_037937mg
KQK90713	SETIT_035574mg
KQK90712	SETIT_035574mg
ENSRNA050012071-T1	ENSRNA050012071
KQK90719	SETIT_040784mg
KQK90720	SETIT_036429mg
KQK90722	SETIT_039944mg
KQK90724	SETIT_038719mg
KQK90726	SETIT_039819mg
KQK90727	SETIT_038821mg
KQK90728	SETIT_034555mg
KQK90729	SETIT_035364mg
KQK90731	SETIT_034099mg
KQK90733	SETIT_039381mg
KQK90734	SETIT_040262mg
KQK90735	SETIT_035214mg
KQK90736	SETIT_035185mg
KQK90737	SETIT_035185mg
KQK90738	SETIT_035171mg
KQK90739	SETIT_039850mg
KQK90742	SETIT_034068mg
KQK90743	SETIT_036307mg
KQK90746	SETIT_035805mg
KQK90747	SETIT_039036mg
KQK90750	SETIT_036566mg
KQK90751	SETIT_036455mg
KQK90752	SETIT_033939mg
KQK90755	SETIT_040234mg
KQK90756	SETIT_037427mg
KQK90757	SETIT_037427mg
KQK90758	SETIT_035183mg
KQK90760	SETIT_034664mg
KQK90763	SETIT_036066mg
KQK90765	SETIT_034836mg
KQK90768	SETIT_039804mg
KQK90769	SETIT_040048mg
KQK90771	SETIT_035751mg
KQK90770	SETIT_035751mg
KQK90773	SETIT_035304mg
KQK90774	SETIT_035776mg
KQK90777	SETIT_036057mg
KQK90785	SETIT_040776mg
KQK90786	SETIT_038597mg
KQK90788	SETIT_039497mg
KQK90789	SETIT_036135mg
KQK90791	SETIT_034227mg
KQK90792	SETIT_039385mg
KQK90793	SETIT_037832mg
KQK90796	SETIT_0347482mg
KQK90797	SETIT_0347481mg
KQK90798	SETIT_035116mg
KQK90799	SETIT_035087mg
KQK90800	SETIT_037988mg
KQK90801	SETIT_036723mg
KQK90805	SETIT_037850mg
KQK90806	SETIT_039161mg
KQK90807	SETIT_038654mg
KQK90809	SETIT_039746mg
KQK90813	SETIT_037795mg
KQK90820	SETIT_034102mg
KQK90825	SETIT_039195mg
KQK90826	SETIT_040094mg
KQK90827	SETIT_034412mg
KQK90830	SETIT_036903mg
KQK90831	SETIT_039236mg
KQK90833	SETIT_036609mg
KQK90835	SETIT_034759mg
KQK90837	SETIT_038633mg
KQK90841	SETIT_035462mg
KQK90843	SETIT_038581mg
KQK90847	SETIT_035163mg
KQK90848	SETIT_036521mg
KQK90849	SETIT_033829mg
KQK90850	SETIT_037376mg
KQK90852	SETIT_037835mg
KQK90853	SETIT_037835mg
KQK90854	SETIT_037835mg
KQK90856	SETIT_040105mg
KQK90857	SETIT_039863mg
KQK90858	SETIT_038997mg
KQK90859	SETIT_033884mg
KQK90860	SETIT_035065mg
KQK90861	SETIT_035065mg
KQK90863	SETIT_036017mg
KQK90864	SETIT_036017mg
KQK90866	SETIT_037549mg
KQK90868	SETIT_040384mg
KQK90870	SETIT_037512mg
KQK90871	SETIT_037512mg
KQK90869	SETIT_037512mg
KQK90872	SETIT_037512mg
KQK90874	SETIT_040842mg
KQK90877	SETIT_038971mg
KQK90884	SETIT_034947mg
KQK90887	SETIT_034611mg
KQK90897	SETIT_035417mg
KQK90900	SETIT_0401262mg
KQK90901	SETIT_0401261mg
ENSRNA049910691-T1	ENSRNA049910691
KQK90907	SETIT_039410mg
KQK90908	SETIT_039482mg
KQK90909	SETIT_039541mg
KQK90911	SETIT_038529mg
KQK90912	SETIT_038903mg
KQK90913	SETIT_039378mg
KQK90914	SETIT_038917mg
KQK90915	SETIT_037607mg
KQK90916	SETIT_034162mg
KQK90920	SETIT_038212mg
KQK90921	SETIT_038212mg
KQK90922	SETIT_038212mg
KQK90928	SETIT_037258mg
KQK90930	SETIT_037103mg
KQK90933	SETIT_039693mg
KQK90935	SETIT_038931mg
KQK90939	SETIT_035431mg
KQK90938	SETIT_035431mg
KQK90941	SETIT_036913mg
KQK90940	SETIT_036913mg
KQK90942	SETIT_037472mg
KQK90943	SETIT_037969mg
KQK90945	SETIT_036433mg
KQK90948	SETIT_035700mg
KQK90949	SETIT_034237mg
KQK90950	SETIT_034237mg
KQK90953	SETIT_038802mg
KQK90954	SETIT_035416mg
KQK90959	SETIT_036734mg
KQK90962	SETIT_036964mg
KQK90963	SETIT_034176mg
KQK90964	SETIT_034176mg
KQK90967	SETIT_035344mg
KQK90969	SETIT_039018mg
KQK90971	SETIT_035345mg
KQK90970	SETIT_035345mg
KQK90972	SETIT_035539mg
KQK90974	SETIT_035199mg
KQK90976	SETIT_036729mg
KQK90978	SETIT_040049mg
KQK90979	SETIT_040331mg
KQK90980	SETIT_036029mg
KQK90982	SETIT_034304mg
KQK90981	SETIT_034304mg
KQK90983	SETIT_039941mg
KQK90985	SETIT_034065mg
KQK90986	SETIT_034065mg
KQK90989	SETIT_037245mg
KQK90990	SETIT_034044mg
KQK90991	SETIT_036380mg
KQK90993	SETIT_035003mg
KQK90994	SETIT_034090mg
KQK90996	SETIT_034683mg
KQK90998	SETIT_036565mg
KQK90997	SETIT_036565mg
KQK91000	SETIT_038836mg
KQK91002	SETIT_034392mg
KQK91003	SETIT_033928mg
KQK91005	SETIT_034597mg
KQK91006	SETIT_036612mg
KQK91012	SETIT_038607mg
KQK91013	SETIT_039407mg
KQK91014	SETIT_034180mg
KQK91015	SETIT_033972mg
KQK91017	SETIT_034697mg
KQK91018	SETIT_034997mg
KQK91028	SETIT_039426mg
KQK91029	SETIT_034414mg
KQK91030	SETIT_040567mg
KQK91031	SETIT_040321mg
KQK91033	SETIT_038333mg
KQK91040	SETIT_034948mg
KQK91043	SETIT_035682mg
KQK91046	SETIT_034100mg
KQK91049	SETIT_034544mg
KQK91050	SETIT_035774mg
KQK91051	SETIT_035774mg
KQK91054	SETIT_038728mg
KQK91056	SETIT_033859mg
KQK91058	SETIT_038698mg
KQK91061	SETIT_040198mg
KQK91066	SETIT_039644mg
KQK91070	SETIT_036390mg
KQK91072	SETIT_036680mg
KQK91073	SETIT_036680mg
KQK91075	SETIT_035588mg
KQK91076	SETIT_038765mg
KQK91078	SETIT_034616mg
KQK91079	SETIT_034616mg
KQK91080	SETIT_040626mg
KQK91082	SETIT_034857mg
KQK91081	SETIT_034857mg
KQK91083	SETIT_038990mg
KQK91084	SETIT_036538mg
KQK91085	SETIT_034608mg
KQK91087	SETIT_039353mg
KQK91088	SETIT_039166mg
KQK91090	SETIT_036700mg
KQK91089	SETIT_036700mg
KQK91093	SETIT_036669mg
KQK91095	SETIT_038024mg
KQK91094	SETIT_038024mg
KQK91098	SETIT_038031mg
KQK91100	SETIT_039519mg
KQK91103	SETIT_036251mg
KQK91105	SETIT_037601mg
KQK91107	SETIT_036901mg
KQK91108	SETIT_034033mg
KQK91116	SETIT_038470mg
KQK91117	SETIT_040256mg
KQK91119	SETIT_039402mg
KQK91120	SETIT_039756mg
KQK91121	SETIT_039689mg
KQK91122	SETIT_038118mg
KQK91123	SETIT_039001mg
KQK91124	SETIT_037909mg
KQK91125	SETIT_036805mg
KQK91127	SETIT_040454mg
KQK91128	SETIT_037859mg
ENSRNA049910689-T1	ENSRNA049910689
KQK91131	SETIT_038486mg
KQK91134	SETIT_039486mg
KQK91135	SETIT_039737mg
KQK91136	SETIT_034471mg
KQK91137	SETIT_036636mg
KQK91138	SETIT_036484mg
KQK91139	SETIT_039523mg
KQK91144	SETIT_037415mg
KQK91145	SETIT_040251mg
KQK91146	SETIT_034598mg
KQK91150	SETIT_034438mg
KQK91149	SETIT_034438mg
KQK91152	SETIT_035049mg
KQK91156	SETIT_037759mg
KQK91157	SETIT_035985mg
KQK91158	SETIT_035985mg
KQK91159	SETIT_039799mg
KQK91160	SETIT_040747mg
KQK91161	SETIT_034007mg
KQK91162	SETIT_034007mg
KQK91165	SETIT_038387mg
KQK91166	SETIT_037762mg
KQK91167	SETIT_040288mg
KQK91169	SETIT_034305mg
KQK91170	SETIT_040349mg
KQK91171	SETIT_037035mg
KQK91172	SETIT_037035mg
KQK91173	SETIT_038776mg
KQK91174	SETIT_033968mg
KQK91175	SETIT_033968mg
KQK91177	SETIT_033968mg
KQK91176	SETIT_033968mg
KQK91185	SETIT_036189mg
KQK91186	SETIT_039919mg
KQK91187	SETIT_034343mg
KQK91191	SETIT_036751mg
KQK91193	SETIT_034564mg
KQK91194	SETIT_034655mg
KQK91195	SETIT_036482mg
KQK91196	SETIT_038599mg
KQK91197	SETIT_036126mg
KQK91198	SETIT_034967mg
KQK91201	SETIT_034192mg
KQK91200	SETIT_034192mg
KQK91199	SETIT_040289mg
KQK91202	SETIT_037139mg
KQK91204	SETIT_038011mg
KQK91205	SETIT_039895mg
KQK91208	SETIT_038774mg
KQK91211	SETIT_035535mg
KQK91212	SETIT_037737mg
KQK91213	SETIT_035209mg
KQK91214	SETIT_039472mg
KQK91215	SETIT_040495mg
KQK91218	SETIT_038489mg
KQK91222	SETIT_033996mg
KQK91223	SETIT_039639mg
KQK91226	SETIT_036400mg
KQK91227	SETIT_034128mg
KQK91230	SETIT_037437mg
KQK91231	SETIT_040206mg
KQK91232	SETIT_040166mg
KQK91234	SETIT_034381mg
KQK91233	SETIT_034381mg
KQK91235	SETIT_037232mg
KQK91238	SETIT_035258mg
KQK91239	SETIT_039512mg
KQK91240	SETIT_034581mg
KQK91243	SETIT_039113mg
KQK91244	SETIT_035930mg
KQK91245	SETIT_039250mg
KQK91247	SETIT_040323mg
KQK91249	SETIT_035801mg
KQK91250	SETIT_040082mg
KQK91255	SETIT_037870mg
KQK91257	SETIT_033839mg
KQK91258	SETIT_037842mg
KQK91259	SETIT_037841mg
KQK91260	SETIT_037829mg
KQK91261	SETIT_034677mg
KQK91264	SETIT_035578mg
KQK91267	SETIT_036558mg
KQK91271	SETIT_034130mg
KQK91273	SETIT_035684mg
KQK91272	SETIT_035684mg
KQK91274	SETIT_038149mg
KQK91275	SETIT_037438mg
KQK91276	SETIT_037438mg
KQK91278	SETIT_039340mg
KQK91279	SETIT_034761mg
KQK91280	SETIT_034267mg
KQK91281	SETIT_039964mg
KQK91283	SETIT_037629mg
ENSRNA049910687-T1	ENSRNA049910687
KQK91285	SETIT_036537mg
KQK91287	SETIT_039626mg
KQK91288	SETIT_038991mg
KQK91290	SETIT_040250mg
KQK91291	SETIT_034879mg
KQK91292	SETIT_036333mg
KQK91295	SETIT_034171mg
KQK91297	SETIT_040535mg
KQK91298	SETIT_040009mg
ENSRNA050012078-T1	ENSRNA050012078
KQK91301	SETIT_034098mg
KQK91302	SETIT_040716mg
KQK91303	SETIT_037484mg
KQK91304	SETIT_034441mg
KQK91305	SETIT_035865mg
KQK91307	SETIT_034393mg
KQK91308	SETIT_037145mg
KQK91309	SETIT_034850mg
KQK91311	SETIT_039013mg
KQK91312	SETIT_035644mg
KQK91313	SETIT_036123mg
KQK91314	SETIT_040127mg
KQK91319	SETIT_035740mg
KQK91320	SETIT_036052mg
KQK91321	SETIT_038769mg
KQK91326	SETIT_037457mg
KQK91327	SETIT_034825mg
KQK91328	SETIT_034825mg
KQK91329	SETIT_037113mg
KQK91330	SETIT_037113mg
KQK91331	SETIT_037113mg
KQK91332	SETIT_035270mg
KQK91334	SETIT_035270mg
KQK91335	SETIT_035270mg
KQK91333	SETIT_035270mg
KQK91336	SETIT_035157mg
KQK91337	SETIT_034566mg
KQK91340	SETIT_035845mg
KQK91341	SETIT_036021mg
KQK91342	SETIT_039679mg
KQK91343	SETIT_035109mg
KQK91344	SETIT_035109mg
KQK91347	SETIT_035685mg
KQK91346	SETIT_035685mg
KQK91348	SETIT_040132mg
KQK91349	SETIT_040467mg
KQK91350	SETIT_036401mg
KQK91351	SETIT_040824mg
KQK91355	SETIT_035468mg
KQK91359	SETIT_036627mg
KQK91361	SETIT_036014mg
KQK91363	SETIT_036014mg
KQK91362	SETIT_036014mg
KQK91360	SETIT_036014mg
KQK91365	SETIT_038492mg
KQK91366	SETIT_038251mg
KQK91367	SETIT_037167mg
KQK91368	SETIT_039643mg
KQK91369	SETIT_040441mg
KQK91371	SETIT_040426mg
KQK91372	SETIT_0380472mg
KQK91373	SETIT_040298mg
KQK91374	SETIT_0380471mg
KQK91376	SETIT_038963mg
KQK91377	SETIT_037096mg
KQK91382	SETIT_039767mg
KQK91384	SETIT_034197mg
KQK91385	SETIT_034197mg
KQK91386	SETIT_034197mg
KQK91392	SETIT_037798mg
KQK91398	SETIT_033887mg
KQK91401	SETIT_039314mg
KQK91402	SETIT_038278mg
KQK91404	SETIT_040814mg
KQK91406	SETIT_040245mg
KQK91407	SETIT_039459mg
KQK91408	SETIT_039677mg
KQK91410	SETIT_040665mg
KQK91411	SETIT_039672mg
KQK91413	SETIT_034215mg
KQK91414	SETIT_038992mg
KQK91415	SETIT_039281mg
KQK91418	SETIT_034930mg
KQK91419	SETIT_040791mg
KQK91420	SETIT_034514mg
ENSRNA049910685-T1	ENSRNA049910685
KQK91422	SETIT_036553mg
KQK91423	SETIT_034052mg
KQK91424	SETIT_037294mg
KQK91425	SETIT_039614mg
KQK91426	SETIT_038318mg
KQK91428	SETIT_037067mg
KQK91430	SETIT_037067mg
KQK91429	SETIT_037067mg
KQK91431	SETIT_036778mg
KQK91432	SETIT_038552mg
KQK91433	SETIT_034027mg
KQK91439	SETIT_037966mg
KQK91442	SETIT_034123mg
KQK91443	SETIT_034123mg
KQK91444	SETIT_037959mg
KQK91445	SETIT_040761mg
KQK91449	SETIT_034557mg
KQK91450	SETIT_040706mg
KQK91451	SETIT_034554mg
KQK91452	SETIT_036432mg
KQK91453	SETIT_036432mg
KQK91457	SETIT_037806mg
KQK91458	SETIT_039967mg
KQK91462	SETIT_034604mg
KQK91465	SETIT_034883mg
KQK91464	SETIT_034883mg
KQK91470	SETIT_036706mg
KQK91471	SETIT_036706mg
KQK91469	SETIT_036706mg
KQK91473	SETIT_039990mg
KQK91475	SETIT_036749mg
KQK91476	SETIT_034524mg
KQK91477	SETIT_034524mg
KQK91478	SETIT_040687mg
KQK91479	SETIT_035583mg
KQK91482	SETIT_040028mg
KQK91483	SETIT_036988mg
KQK91485	SETIT_036988mg
KQK91484	SETIT_036988mg
KQK91487	SETIT_038538mg
KQK91491	SETIT_038684mg
KQK91493	SETIT_034034mg
KQK91496	SETIT_034802mg
KQK91497	SETIT_034802mg
KQK91498	SETIT_040673mg
KQK91499	SETIT_033993mg
KQK91500	SETIT_037341mg
KQK91503	SETIT_039170mg
KQK91508	SETIT_036656mg
KQK91509	SETIT_038710mg
KQK91513	SETIT_036935mg
KQK91518	SETIT_034777mg
KQK91519	SETIT_035672mg
KQK91520	SETIT_035482mg
KQK91521	SETIT_034166mg
KQK91523	SETIT_037593mg
KQK91530	SETIT_036557mg
KQK91534	SETIT_037533mg
KQK91535	SETIT_037533mg
KQK91533	SETIT_037533mg
KQK91539	SETIT_035477mg
KQK91540	SETIT_035477mg
KQK91546	SETIT_037867mg
KQK91548	SETIT_035941mg
KQK91547	SETIT_035941mg
KQK91551	SETIT_038472mg
KQK91552	SETIT_034158mg
KQK91555	SETIT_035471mg
KQK91556	SETIT_040497mg
KQK91557	SETIT_038365mg
KQK91559	SETIT_040489mg
KQK91563	SETIT_035717mg
KQK91564	SETIT_035717mg
KQK91566	SETIT_034479mg
KQK91567	SETIT_034479mg
KQK91565	SETIT_034479mg
KQK91568	SETIT_035558mg
KQK91569	SETIT_035558mg
KQK91571	SETIT_036322mg
KQK91570	SETIT_036322mg
KQK91572	SETIT_036015mg
KQK91575	SETIT_037001mg
KQK91576	SETIT_039796mg
KQK91582	SETIT_034248mg
KQK91581	SETIT_034248mg
KQK91583	SETIT_034248mg
KQK91580	SETIT_034248mg
KQK91585	SETIT_035519mg
KQK91586	SETIT_034022mg
KQK91587	SETIT_039716mg
KQK91592	SETIT_034784mg
KQK91591	SETIT_034784mg
KQK91600	SETIT_039345mg
KQK91602	SETIT_037686mg
KQK91606	SETIT_039916mg
KQK91607	SETIT_034194mg
KQK91610	SETIT_034521mg
KQK91611	SETIT_038073mg
KQK91612	SETIT_039186mg
KQK91613	SETIT_039059mg
KQK91614	SETIT_036247mg
KQK91616	SETIT_038230mg
KQK91618	SETIT_036121mg
KQK91623	SETIT_040670mg
KQK91627	SETIT_040026mg
KQK91632	SETIT_037715mg
KQK91636	SETIT_034492mg
KQK91638	SETIT_040371mg
KQK91641	SETIT_034085mg
KQK91648	SETIT_035538mg
KQK91649	SETIT_035020mg
KQK91655	SETIT_037699mg
KQK91657	SETIT_040829mg
KQK91658	SETIT_040177mg
KQK91665	SETIT_035088mg
KQK91668	SETIT_034269mg
KQK91667	SETIT_034269mg
KQK91669	SETIT_040680mg
KQK91674	SETIT_036879mg
KQK91676	SETIT_035440mg
KQK91677	SETIT_038035mg
KQK91678	SETIT_037337mg
KQK91679	SETIT_037405mg
KQK91680	SETIT_035732mg
KQK91682	SETIT_040762mg
KQK91683	SETIT_038194mg
KQK91687	SETIT_035688mg
KQK91688	SETIT_039065mg
KQK91689	SETIT_034601mg
KQK91690	SETIT_040683mg
KQK91694	SETIT_033977mg
KQK91693	SETIT_033977mg
KQK91695	SETIT_040225mg
KQK91696	SETIT_037889mg
KQK91698	SETIT_037240mg
KQK91702	SETIT_038181mg
KQK91705	SETIT_040236mg
KQK91706	SETIT_040566mg
KQK91707	SETIT_039572mg
KQK91709	SETIT_038998mg
KQK91710	SETIT_035200mg
KQK91711	SETIT_036351mg
KQK91712	SETIT_036351mg
KQK91715	SETIT_039548mg
KQK91716	SETIT_039731mg
KQK91717	SETIT_0349682mg
KQK91718	SETIT_0349681mg
